#This is the submitted version of AICC2023. To be updated.
#depth	ice_age	origin	thinning
0.000000000000000000	-0.049951788287881736	NaN	NaN
1.000000000000000000	-0.032270787493356719	NaN	NaN
2.000000000000000000	-0.014350438008770134	NaN	NaN
3.000000000000000000	0.003854883954773975	NaN	NaN
4.000000000000000000	0.022346104879600141	NaN	NaN
5.000000000000000000	0.041169095537478148	NaN	NaN
6.000000000000000000	0.060325035686952994	NaN	NaN
7.000000000000000000	0.079765989746225133	NaN	NaN
8.000000000000000000	0.099539391315686343	NaN	NaN
9.000000000000000000	0.121085026622785016	NaN	NaN
10.000000000000000000	0.141541621810785667	NaN	NaN
11.000000000000000000	0.161746103347934933	NaN	NaN
12.000000000000000000	0.184606759053324521	NaN	NaN
13.000000000000000000	0.209723703214928475	NaN	NaN
14.000000000000000000	0.233695903473644856	NaN	NaN
15.000000000000000000	0.257439664011430813	NaN	NaN
16.000000000000000000	0.280505111629237913	NaN	NaN
17.000000000000000000	0.304520598238537610	NaN	NaN
18.000000000000000000	0.329467507007355997	NaN	NaN
19.000000000000000000	0.352902556705178061	NaN	NaN
20.000000000000000000	0.374675078456390531	NaN	NaN
21.000000000000000000	0.398664512311835861	NaN	NaN
22.000000000000000000	0.423397335326737789	NaN	NaN
23.000000000000000000	0.449004413906007205	NaN	NaN
24.000000000000000000	0.477311119991884525	NaN	NaN
25.000000000000000000	0.506783490698092809	NaN	NaN
26.000000000000000000	0.537264850014721462	NaN	NaN
27.000000000000000000	0.566398683546075921	NaN	NaN
28.000000000000000000	0.595263477765317406	NaN	NaN
29.000000000000000000	0.623154228957698786	NaN	NaN
30.000000000000000000	0.651802698130279357	NaN	NaN
31.000000000000000000	0.683489251264050579	NaN	NaN
32.000000000000000000	0.716433645418082965	NaN	NaN
33.000000000000000000	0.747878958443265018	NaN	NaN
34.000000000000000000	0.777869786816155040	NaN	NaN
35.000000000000000000	0.808351038724537174	NaN	NaN
36.000000000000000000	0.840756656457996465	NaN	NaN
37.000000000000000000	0.873556732724995566	NaN	NaN
38.000000000000000000	0.905020968167363216	NaN	NaN
39.000000000000000000	0.937078448373494188	NaN	NaN
40.000000000000000000	0.969507309850712207	NaN	NaN
41.000000000000000000	1.003730106993020232	NaN	NaN
42.000000000000000000	1.036149697318826668	NaN	NaN
43.000000000000000000	1.068016312730236450	NaN	NaN
44.000000000000000000	1.103180794363053829	NaN	NaN
45.000000000000000000	1.138114588889897361	NaN	NaN
46.000000000000000000	1.172207308134424197	NaN	NaN
47.000000000000000000	1.207683903493313338	NaN	NaN
48.000000000000000000	1.245945089345418921	NaN	NaN
49.000000000000000000	1.285004220591244417	NaN	NaN
50.000000000000000000	1.320541093294172574	NaN	NaN
51.000000000000000000	1.354245425483566967	NaN	NaN
52.000000000000000000	1.389260267943936755	NaN	NaN
53.000000000000000000	1.424757863851898509	NaN	NaN
54.000000000000000000	1.460209423727314659	NaN	NaN
55.000000000000000000	1.497193129242573528	NaN	NaN
56.000000000000000000	1.536094833734136245	NaN	NaN
57.000000000000000000	1.575155397066328344	NaN	NaN
58.000000000000000000	1.615685898888001848	NaN	NaN
59.000000000000000000	1.657113547305137491	NaN	NaN
60.000000000000000000	1.696699788724440383	NaN	NaN
61.000000000000000000	1.737107323596368991	NaN	NaN
62.000000000000000000	1.778290785422304232	NaN	NaN
63.000000000000000000	1.819809954861794754	NaN	NaN
64.000000000000000000	1.860639441001863403	NaN	NaN
65.000000000000000000	1.900302921870560269	NaN	NaN
66.000000000000000000	1.938009920118260121	NaN	NaN
67.000000000000000000	1.977282998684518400	NaN	NaN
68.000000000000000000	2.017306427107647071	NaN	NaN
69.000000000000000000	2.057323943324912641	NaN	NaN
70.000000000000000000	2.098050424328367303	NaN	NaN
71.000000000000000000	2.139269822665756937	NaN	NaN
72.000000000000000000	2.181907020505491346	NaN	NaN
73.000000000000000000	2.223909961893476339	NaN	NaN
74.000000000000000000	2.263341396118291993	NaN	NaN
75.000000000000000000	2.299693045875421671	NaN	NaN
76.000000000000000000	2.343235664684583774	NaN	NaN
77.000000000000000000	2.388716415014279448	NaN	NaN
78.000000000000000000	2.431761315839876758	NaN	NaN
79.000000000000000000	2.474671882243755672	NaN	NaN
80.000000000000000000	2.514585634653865753	NaN	NaN
81.000000000000000000	2.556552311254357335	NaN	NaN
82.000000000000000000	2.602718954956803277	NaN	NaN
83.000000000000000000	2.644714856411858328	NaN	NaN
84.000000000000000000	2.686406984142772458	NaN	NaN
85.000000000000000000	2.732471380297104790	NaN	NaN
86.000000000000000000	2.781859820038838027	NaN	NaN
87.000000000000000000	2.826156036871755983	NaN	NaN
88.000000000000000000	2.866471736903764445	NaN	NaN
89.000000000000000000	2.910260771636300703	NaN	NaN
90.000000000000000000	2.957849554010462345	NaN	NaN
91.000000000000000000	3.005882320802010899	NaN	NaN
92.000000000000000000	3.051458627429520565	NaN	NaN
93.000000000000000000	3.095430773139131730	NaN	NaN
94.000000000000000000	3.140604643985813738	NaN	NaN
95.000000000000000000	3.184307150364455996	NaN	NaN
96.000000000000000000	3.227345708620617426	NaN	NaN
97.000000000000000000	3.272654460506312368	NaN	NaN
98.000000000000000000	3.318768623352363001	NaN	NaN
99.000000000000000000	3.363870562365601558	NaN	NaN
100.000000000000000000	3.408525434515941477	NaN	NaN
101.000000000000000000	3.451989674602276015	NaN	NaN
102.000000000000000000	3.495839828796441839	NaN	NaN
103.000000000000000000	3.543830564293959817	NaN	NaN
104.000000000000000000	3.591932360790500045	NaN	NaN
105.000000000000000000	3.635696973880882865	NaN	NaN
106.000000000000000000	3.678298386230854256	NaN	NaN
107.000000000000000000	3.721287214932654575	NaN	NaN
108.000000000000000000	3.766362972813239729	NaN	NaN
109.000000000000000000	3.814087173482606286	NaN	NaN
110.000000000000000000	3.861236561541831591	NaN	NaN
111.000000000000000000	3.906785280767474777	NaN	NaN
112.000000000000000000	3.953283237136212769	NaN	NaN
113.000000000000000000	4.001583518752597435	NaN	NaN
114.000000000000000000	4.050274067307809922	NaN	NaN
115.000000000000000000	4.099106957386899452	NaN	NaN
116.000000000000000000	4.148739972014923616	NaN	NaN
117.000000000000000000	4.199202611595863388	NaN	NaN
118.000000000000000000	4.249381777343717914	NaN	NaN
119.000000000000000000	4.297746511547017256	NaN	NaN
120.000000000000000000	4.342085950933487482	NaN	NaN
121.000000000000000000	4.384485993877574650	NaN	NaN
122.000000000000000000	4.426949499009488420	NaN	NaN
123.000000000000000000	4.469477831842473492	NaN	NaN
124.000000000000000000	4.512069753984401466	NaN	NaN
125.000000000000000000	4.554726562346725238	NaN	NaN
126.000000000000000000	4.598321711076954976	NaN	NaN
127.000000000000000000	4.644475709293914178	NaN	NaN
128.000000000000000000	4.692757482530963031	NaN	NaN
129.000000000000000000	4.743342195540154904	NaN	NaN
130.000000000000000000	4.792721866153864418	NaN	NaN
131.000000000000000000	4.838967233448208560	NaN	NaN
132.000000000000000000	4.886188284337462662	NaN	NaN
133.000000000000000000	4.938157056874148410	NaN	NaN
134.000000000000000000	4.988155058446610113	NaN	NaN
