# GTS-III agescale and ice origin from Salamatin (PICR2, 2009)			
# Depth (m) age (kyr) origin (km) thinning			
196	7.808	357.725	NaN
197	7.854	357.678	NaN
198	7.901	357.631	NaN
199	7.947	357.584	NaN
200	7.994	357.537	NaN
201	8.039	357.499	NaN
202	8.084	357.462	NaN
203	8.129	357.426	NaN
204	8.174	357.389	NaN
205	8.219	357.352	NaN
206	8.264	357.315	NaN
207	8.310	357.278	NaN
208	8.355	357.241	NaN
209	8.400	357.204	NaN
210	8.445	357.167	NaN
211	8.491	357.130	NaN
212	8.536	357.092	NaN
213	8.582	357.055	NaN
214	8.627	357.018	NaN
215	8.673	356.981	NaN
216	8.718	356.944	NaN
217	8.764	356.906	NaN
218	8.809	356.869	NaN
219	8.855	356.832	NaN
220	8.901	356.794	NaN
221	8.947	356.757	NaN
222	8.992	356.719	NaN
223	9.037	356.684	NaN
224	9.081	356.649	NaN
225	9.125	356.614	NaN
226	9.169	356.579	NaN
227	9.214	356.544	NaN
228	9.258	356.509	NaN
229	9.302	356.473	NaN
230	9.347	356.438	NaN
231	9.391	356.403	NaN
232	9.436	356.368	NaN
233	9.480	356.332	NaN
234	9.525	356.297	NaN
235	9.569	356.262	NaN
236	9.614	356.226	NaN
237	9.658	356.191	NaN
238	9.703	356.156	NaN
239	9.748	356.120	NaN
240	9.792	356.085	NaN
241	9.837	356.049	NaN
242	9.882	356.014	NaN
243	9.927	355.978	NaN
244	9.972	355.942	NaN
245	10.017	355.905	NaN
246	10.062	355.864	NaN
247	10.107	355.823	NaN
248	10.152	355.781	NaN
249	10.197	355.740	NaN
250	10.242	355.699	NaN
251	10.288	355.658	NaN
252	10.333	355.616	NaN
253	10.378	355.575	NaN
254	10.424	355.534	NaN
255	10.469	355.492	NaN
256	10.515	355.451	NaN
257	10.560	355.410	NaN
258	10.606	355.368	NaN
259	10.651	355.327	NaN
260	10.697	355.285	NaN
261	10.742	355.243	NaN
262	10.788	355.202	NaN
263	10.834	355.160	NaN
264	10.879	355.119	NaN
265	10.925	355.077	NaN
266	10.971	355.035	NaN
267	11.018	354.990	NaN
268	11.067	354.938	NaN
269	11.116	354.886	NaN
270	11.165	354.835	NaN
271	11.215	354.783	NaN
272	11.264	354.731	NaN
273	11.313	354.679	NaN
274	11.363	354.627	NaN
275	11.412	354.575	NaN
276	11.461	354.523	NaN
277	11.511	354.471	NaN
278	11.560	354.419	NaN
279	11.610	354.367	NaN
280	11.659	354.315	NaN
281	11.709	354.263	NaN
282	11.759	354.210	NaN
283	11.808	354.158	NaN
284	11.858	354.106	NaN
285	11.908	354.054	NaN
286	11.958	354.001	NaN
287	12.009	353.947	NaN
288	12.065	353.883	NaN
289	12.122	353.818	NaN
290	12.179	353.754	NaN
291	12.235	353.689	NaN
292	12.292	353.625	NaN
293	12.349	353.560	NaN
294	12.406	353.496	NaN
295	12.463	353.431	NaN
296	12.520	353.366	NaN
297	12.577	353.301	NaN
298	12.634	353.237	NaN
299	12.691	353.172	NaN
300	12.748	353.107	NaN
301	12.805	353.042	NaN
302	12.863	352.977	NaN
303	12.920	352.912	NaN
304	12.977	352.847	NaN
305	13.040	352.775	NaN
306	13.107	352.698	NaN
307	13.174	352.621	NaN
308	13.241	352.545	NaN
309	13.308	352.468	NaN
310	13.375	352.391	NaN
311	13.443	352.314	NaN
312	13.510	352.237	NaN
313	13.577	352.160	NaN
314	13.645	352.083	NaN
315	13.712	352.006	NaN
316	13.779	351.928	NaN
317	13.847	351.851	NaN
318	13.914	351.774	NaN
319	13.982	351.696	NaN
320	14.057	351.613	NaN
321	14.135	351.528	NaN
322	14.213	351.443	NaN
323	14.291	351.357	NaN
324	14.369	351.272	NaN
325	14.447	351.187	NaN
326	14.525	351.101	NaN
327	14.603	351.015	NaN
328	14.681	350.930	NaN
329	14.760	350.844	NaN
330	14.838	350.758	NaN
331	14.917	350.672	NaN
332	14.995	350.586	NaN
333	15.081	350.492	NaN
334	15.167	350.396	NaN
335	15.253	350.300	NaN
336	15.340	350.205	NaN
337	15.426	350.109	NaN
338	15.513	350.013	NaN
339	15.599	349.917	NaN
340	15.686	349.821	NaN
341	15.773	349.725	NaN
342	15.860	349.629	NaN
343	15.947	349.533	NaN
344	16.036	349.434	NaN
345	16.130	349.330	NaN
346	16.223	349.226	NaN
347	16.317	349.122	NaN
348	16.411	349.018	NaN
349	16.504	348.914	NaN
350	16.598	348.809	NaN
351	16.692	348.705	NaN
352	16.786	348.600	NaN
353	16.880	348.496	NaN
354	16.975	348.391	NaN
355	17.072	348.283	NaN
356	17.171	348.173	NaN
357	17.269	348.064	NaN
358	17.368	347.954	NaN
359	17.467	347.844	NaN
360	17.566	347.734	NaN
361	17.665	347.624	NaN
362	17.764	347.514	NaN
363	17.864	347.404	NaN
364	17.963	347.293	NaN
365	18.064	347.180	NaN
366	18.166	347.066	NaN
367	18.269	346.951	NaN
368	18.371	346.836	NaN
369	18.473	346.722	NaN
370	18.576	346.607	NaN
371	18.678	346.492	NaN
372	18.781	346.377	NaN
373	18.884	346.261	NaN
374	18.987	346.146	NaN
375	19.091	346.028	NaN
376	19.196	345.909	NaN
377	19.301	345.791	NaN
378	19.406	345.672	NaN
379	19.512	345.553	NaN
380	19.617	345.434	NaN
381	19.722	345.315	NaN
382	19.828	345.196	NaN
383	19.933	345.077	NaN
384	20.039	344.957	NaN
385	20.146	344.836	NaN
386	20.253	344.715	NaN
387	20.360	344.594	NaN
388	20.467	344.473	NaN
389	20.574	344.351	NaN
390	20.681	344.230	NaN
391	20.788	344.108	NaN
392	20.896	343.986	NaN
393	21.003	343.865	NaN
394	21.111	343.743	NaN
395	21.218	343.621	NaN
396	21.326	343.498	NaN
397	21.433	343.376	NaN
398	21.541	343.254	NaN
399	21.649	343.131	NaN
400	21.757	343.009	NaN
401	21.865	342.886	NaN
402	21.974	342.763	NaN
403	22.081	342.641	NaN
404	22.189	342.518	NaN
405	22.296	342.396	NaN
406	22.404	342.274	NaN
407	22.512	342.151	NaN
408	22.619	342.028	NaN
409	22.727	341.905	NaN
410	22.835	341.783	NaN
411	22.943	341.659	NaN
412	23.051	341.537	NaN
413	23.158	341.415	NaN
414	23.265	341.293	NaN
415	23.372	341.171	NaN
416	23.479	341.049	NaN
417	23.586	340.927	NaN
418	23.693	340.805	NaN
419	23.801	340.682	NaN
420	23.908	340.560	NaN
421	24.015	340.437	NaN
422	24.121	340.316	NaN
423	24.227	340.195	NaN
424	24.333	340.073	NaN
425	24.439	339.952	NaN
426	24.545	339.830	NaN
427	24.652	339.708	NaN
428	24.758	339.586	NaN
429	24.864	339.464	NaN
430	24.971	339.342	NaN
431	25.076	339.221	NaN
432	25.181	339.100	NaN
433	25.287	338.979	NaN
434	25.392	338.857	NaN
435	25.497	338.736	NaN
436	25.603	338.614	NaN
437	25.708	338.493	NaN
438	25.814	338.371	NaN
439	25.920	338.249	NaN
440	26.025	338.128	NaN
441	26.130	338.007	NaN
442	26.234	337.886	NaN
443	26.339	337.764	NaN
444	26.444	337.643	NaN
445	26.549	337.522	NaN
446	26.653	337.400	NaN
447	26.758	337.279	NaN
448	26.864	337.157	NaN
449	26.969	337.035	NaN
450	27.073	336.914	NaN
451	27.177	336.793	NaN
452	27.281	336.672	NaN
453	27.385	336.551	NaN
454	27.489	336.430	NaN
455	27.593	336.308	NaN
456	27.698	336.187	NaN
457	27.802	336.065	NaN
458	27.906	335.944	NaN
459	28.011	335.822	NaN
460	28.114	335.702	NaN
461	28.217	335.581	NaN
462	28.321	335.460	NaN
463	28.424	335.339	NaN
464	28.527	335.218	NaN
465	28.631	335.097	NaN
466	28.735	334.976	NaN
467	28.838	334.855	NaN
468	28.942	334.733	NaN
469	29.045	334.612	NaN
470	29.148	334.492	NaN
471	29.250	334.372	NaN
472	29.352	334.252	NaN
473	29.455	334.132	NaN
474	29.558	334.011	NaN
475	29.660	333.891	NaN
476	29.763	333.770	NaN
477	29.866	333.649	NaN
478	29.969	333.529	NaN
479	30.070	333.408	NaN
480	30.171	333.288	NaN
481	30.272	333.168	NaN
482	30.373	333.048	NaN
483	30.474	332.927	NaN
484	30.576	332.807	NaN
485	30.677	332.687	NaN
486	30.778	332.566	NaN
487	30.879	332.446	NaN
488	30.981	332.325	NaN
489	31.080	332.204	NaN
490	31.180	332.083	NaN
491	31.279	331.963	NaN
492	31.378	331.842	NaN
493	31.478	331.721	NaN
494	31.577	331.600	NaN
495	31.676	331.479	NaN
496	31.776	331.358	NaN
497	31.875	331.237	NaN
498	31.975	331.116	NaN
499	32.072	330.995	NaN
500	32.170	330.873	NaN
501	32.267	330.751	NaN
502	32.364	330.630	NaN
503	32.461	330.508	NaN
504	32.558	330.386	NaN
505	32.655	330.265	NaN
506	32.752	330.143	NaN
507	32.849	330.022	NaN
508	32.946	329.900	NaN
509	33.041	329.778	NaN
510	33.136	329.655	NaN
511	33.231	329.532	NaN
512	33.325	329.409	NaN
513	33.420	329.287	NaN
514	33.514	329.164	NaN
515	33.608	329.042	NaN
516	33.703	328.919	NaN
517	33.797	328.797	NaN
518	33.891	328.674	NaN
519	33.985	328.552	NaN
520	34.078	328.428	NaN
521	34.171	328.303	NaN
522	34.264	328.178	NaN
523	34.357	328.054	NaN
524	34.449	327.929	NaN
525	34.542	327.805	NaN
526	34.634	327.680	NaN
527	34.727	327.556	NaN
528	34.819	327.432	NaN
529	34.912	327.308	NaN
530	35.004	327.184	NaN
531	35.094	327.057	NaN
532	35.185	326.931	NaN
533	35.276	326.805	NaN
534	35.366	326.678	NaN
535	35.456	326.552	NaN
536	35.547	326.426	NaN
537	35.637	326.300	NaN
538	35.727	326.175	NaN
539	35.817	326.049	NaN
540	35.907	325.923	NaN
541	35.997	325.798	NaN
542	36.085	325.670	NaN
543	36.173	325.543	NaN
544	36.262	325.415	NaN
545	36.349	325.288	NaN
546	36.437	325.161	NaN
547	36.525	325.034	NaN
548	36.613	324.907	NaN
549	36.700	324.780	NaN
550	36.788	324.653	NaN
551	36.875	324.527	NaN
552	36.963	324.400	NaN
553	37.049	324.273	NaN
554	37.135	324.146	NaN
555	37.220	324.019	NaN
556	37.306	323.892	NaN
557	37.391	323.765	NaN
558	37.476	323.639	NaN
559	37.562	323.512	NaN
560	37.647	323.386	NaN
561	37.732	323.259	NaN
562	37.817	323.133	NaN
563	37.902	323.007	NaN
564	37.987	322.881	NaN
565	38.070	322.754	NaN
566	38.153	322.627	NaN
567	38.236	322.501	NaN
568	38.319	322.374	NaN
569	38.402	322.247	NaN
570	38.485	322.121	NaN
571	38.568	321.994	NaN
572	38.651	321.868	NaN
573	38.733	321.742	NaN
574	38.816	321.616	NaN
575	38.899	321.489	NaN
576	38.981	321.363	NaN
577	39.063	321.237	NaN
578	39.144	321.110	NaN
579	39.225	320.983	NaN
580	39.306	320.857	NaN
581	39.387	320.730	NaN
582	39.468	320.604	NaN
583	39.549	320.477	NaN
584	39.630	320.351	NaN
585	39.711	320.225	NaN
586	39.791	320.099	NaN
587	39.872	319.972	NaN
588	39.953	319.846	NaN
589	40.033	319.720	NaN
590	40.112	319.593	NaN
591	40.192	319.465	NaN
592	40.271	319.338	NaN
593	40.351	319.211	NaN
594	40.430	319.084	NaN
595	40.509	318.957	NaN
596	40.589	318.830	NaN
597	40.668	318.703	NaN
598	40.747	318.576	NaN
599	40.826	318.449	NaN
600	40.905	318.322	NaN
601	40.985	318.196	NaN
602	41.062	318.068	NaN
603	41.139	317.940	NaN
604	41.217	317.812	NaN
605	41.294	317.684	NaN
606	41.371	317.556	NaN
607	41.448	317.428	NaN
608	41.525	317.301	NaN
609	41.602	317.173	NaN
610	41.679	317.045	NaN
611	41.756	316.917	NaN
612	41.833	316.790	NaN
613	41.910	316.662	NaN
614	41.987	316.534	NaN
615	42.063	316.405	NaN
616	42.139	316.276	NaN
617	42.214	316.146	NaN
618	42.289	316.017	NaN
619	42.365	315.888	NaN
620	42.440	315.759	NaN
621	42.516	315.629	NaN
622	42.591	315.500	NaN
623	42.666	315.371	NaN
624	42.742	315.242	NaN
625	42.817	315.112	NaN
626	42.893	314.983	NaN
627	42.968	314.854	NaN
628	43.043	314.723	NaN
629	43.117	314.592	NaN
630	43.190	314.461	NaN
631	43.264	314.329	NaN
632	43.338	314.198	NaN
633	43.412	314.066	NaN
634	43.486	313.935	NaN
635	43.560	313.804	NaN
636	43.634	313.672	NaN
637	43.708	313.541	NaN
638	43.782	313.409	NaN
639	43.856	313.278	NaN
640	43.930	313.147	NaN
641	44.004	313.015	NaN
642	44.075	312.881	NaN
643	44.147	312.748	NaN
644	44.218	312.614	NaN
645	44.289	312.480	NaN
646	44.361	312.346	NaN
647	44.432	312.213	NaN
648	44.503	312.079	NaN
649	44.575	311.945	NaN
650	44.646	311.811	NaN
651	44.718	311.677	NaN
652	44.789	311.543	NaN
653	44.861	311.409	NaN
654	44.932	311.275	NaN
655	45.004	311.140	NaN
656	45.073	311.004	NaN
657	45.142	310.867	NaN
658	45.211	310.731	NaN
659	45.280	310.594	NaN
660	45.349	310.457	NaN
661	45.419	310.320	NaN
662	45.488	310.184	NaN
663	45.557	310.047	NaN
664	45.627	309.910	NaN
665	45.696	309.772	NaN
666	45.766	309.635	NaN
667	45.835	309.498	NaN
668	45.905	309.361	NaN
669	45.974	309.223	NaN
670	46.043	309.084	NaN
671	46.112	308.944	NaN
672	46.180	308.804	NaN
673	46.249	308.664	NaN
674	46.318	308.524	NaN
675	46.387	308.384	NaN
676	46.455	308.244	NaN
677	46.524	308.103	NaN
678	46.593	307.963	NaN
679	46.662	307.822	NaN
680	46.731	307.681	NaN
681	46.800	307.540	NaN
682	46.870	307.399	NaN
683	46.939	307.258	NaN
684	47.008	307.117	NaN
685	47.078	306.975	NaN
686	47.149	306.834	NaN
687	47.219	306.692	NaN
688	47.290	306.550	NaN
689	47.360	306.408	NaN
690	47.431	306.266	NaN
691	47.502	306.124	NaN
692	47.572	305.981	NaN
693	47.643	305.839	NaN
694	47.714	305.697	NaN
695	47.785	305.554	NaN
696	47.856	305.411	NaN
697	47.927	305.268	NaN
698	47.998	305.125	NaN
699	48.069	304.985	NaN
700	48.141	304.844	NaN
701	48.213	304.703	NaN
702	48.285	304.562	NaN
703	48.357	304.421	NaN
704	48.429	304.280	NaN
705	48.501	304.139	NaN
706	48.573	303.997	NaN
707	48.645	303.856	NaN
708	48.717	303.714	NaN
709	48.789	303.572	NaN
710	48.861	303.431	NaN
711	48.934	303.289	NaN
712	49.006	303.147	NaN
713	49.077	303.011	NaN
714	49.148	302.874	NaN
715	49.219	302.737	NaN
716	49.291	302.600	NaN
717	49.362	302.463	NaN
718	49.433	302.326	NaN
719	49.505	302.189	NaN
720	49.576	302.052	NaN
721	49.648	301.915	NaN
722	49.719	301.777	NaN
723	49.791	301.640	NaN
724	49.863	301.502	NaN
725	49.934	301.364	NaN
726	50.006	301.227	NaN
727	50.075	301.098	NaN
728	50.145	300.969	NaN
729	50.215	300.840	NaN
730	50.284	300.711	NaN
731	50.354	300.582	NaN
732	50.424	300.453	NaN
733	50.493	300.324	NaN
734	50.563	300.194	NaN
735	50.633	300.064	NaN
736	50.703	299.935	NaN
737	50.773	299.805	NaN
738	50.843	299.675	NaN
739	50.913	299.545	NaN
740	50.983	299.415	NaN
741	51.053	299.292	NaN
742	51.121	299.172	NaN
743	51.190	299.051	NaN
744	51.259	298.930	NaN
745	51.328	298.809	NaN
746	51.397	298.688	NaN
747	51.467	298.567	NaN
748	51.536	298.446	NaN
749	51.605	298.324	NaN
750	51.674	298.203	NaN
751	51.744	298.082	NaN
752	51.813	297.960	NaN
753	51.882	297.838	NaN
754	51.952	297.717	NaN
755	52.022	297.595	NaN
756	52.093	297.476	NaN
757	52.164	297.357	NaN
758	52.235	297.237	NaN
759	52.306	297.117	NaN
760	52.377	296.997	NaN
761	52.449	296.878	NaN
762	52.520	296.758	NaN
763	52.591	296.638	NaN
764	52.663	296.517	NaN
765	52.734	296.397	NaN
766	52.806	296.277	NaN
767	52.877	296.157	NaN
768	52.949	296.036	NaN
769	53.021	295.915	NaN
770	53.095	295.794	NaN
771	53.169	295.672	NaN
772	53.243	295.550	NaN
773	53.317	295.429	NaN
774	53.391	295.307	NaN
775	53.466	295.185	NaN
776	53.540	295.063	NaN
777	53.614	294.941	NaN
778	53.688	294.818	NaN
779	53.763	294.696	NaN
780	53.837	294.574	NaN
781	53.912	294.451	NaN
782	53.986	294.329	NaN
783	54.061	294.206	NaN
784	54.137	294.084	NaN
785	54.213	293.962	NaN
786	54.288	293.839	NaN
787	54.364	293.716	NaN
788	54.440	293.594	NaN
789	54.516	293.471	NaN
790	54.592	293.348	NaN
791	54.667	293.225	NaN
792	54.743	293.102	NaN
793	54.820	292.979	NaN
794	54.896	292.856	NaN
795	54.972	292.732	NaN
796	55.047	292.612	NaN
797	55.122	292.492	NaN
