#ice-age (yr b1950)	R
35614.23333	0.682966678
35662.36667	0.682966678
35710.5	0.70143522
35757.36667	0.70143522
35804.23333	0.70143522
35851.1	0.673426218
35899.93333	0.673426218
35948.76667	0.673426218
35997.6	0.671229433
36046.66667	0.671229433
36095.73333	0.671229433
36144.8	0.686572903
36192.8	0.686572903
36240.8	0.686572903
36288.8	0.633587629
36340.93333	0.633587629
36393.06667	0.633587629
36445.2	0.673776148
36494.3	0.673776148
36543.4	0.673776148
36592.5	0.640950745
36644.13333	0.640950745
36695.76667	0.640950745
36747.4	0.66566457
36797.16667	0.66566457
36846.93333	0.66566457
36896.7	0.683982447
36945.16667	0.683982447
36993.63333	0.683982447
37042.1	0.691719795
37090.03333	0.691719795
37137.96667	0.691719795
37185.9	0.693668712
37233.7	0.693668712
37281.5	0.693668712
37329.3	0.694791405
37377.1	0.694791405
37424.9	0.694791405
37472.7	0.777185402
37515.5	0.777185402
37558.3	0.777185402
37601.1	0.75701581
37645.13333	0.75701581
37689.16667	0.75701581
37733.2	0.780485439
37775.96667	0.780485439
37818.73333	0.780485439
37861.5	0.785015092
37904.03333	0.785015092
37946.56667	0.785015092
37989.1	0.861022862
38027.9	0.861022862
38066.7	0.861022862
38105.5	0.916088277
38142	0.916088277
38178.5	0.916088277
38215	0.946430148
38250.33333	0.946430148
38285.66667	0.946430148
38321	0.797602861
38362.93333	0.797602861
38404.86667	0.797602861
38446.8	0.867817341
38485.4	0.867817341
38524	0.867817341
38562.6	0.821471021
38603.4	0.821471021
38644.2	0.821471021
38685	0.855239292
38724.23333	0.855239292
38763.46667	0.855239292
38802.7	0.860352162
38841.76667	0.860352162
38880.83333	0.860352162
38919.9	0.875165877
38958.3	0.875165877
38996.7	0.875165877
39035.1	0.848420512
39074.76667	0.848420512
39114.43333	0.848420512
39154.1	0.871924162
39192.73333	0.871924162
39231.36667	0.871924162
39270	0.874417415
39308.53333	0.874417415
39347.06667	0.874417415
39385.6	0.786959149
39428.46667	0.786959149
39471.33333	0.786959149
39514.2	0.780242432
39557.46667	0.780242432
39600.73333	0.780242432
39644	0.756461754
39688.7	0.756461754
39733.4	0.756461754
39778.1	0.719301104
39825.13333	0.719301104
39872.16667	0.719301104
39919.2	0.746012447
39964.56667	0.746012447
40009.93333	0.746012447
40055.3	0.788494954
40098.26667	0.788494954
40141.23333	0.788494954
40184.2	0.780636103
40227.63333	0.780636103
40271.06667	0.780636103
40314.5	0.742731851
40360.2	0.742731851
40405.9	0.742731851
40451.6	0.793277334
40494.43333	0.793277334
40537.26667	0.793277334
40580.1	0.705702425
40628.3	0.705702425
40676.5	0.705702425
40724.7	0.692118326
40773.86667	0.692118326
40823.03333	0.692118326
40872.2	0.681085803
40922.2	0.681085803
40972.2	0.681085803
41022.2	0.723806456
41069.3	0.723806456
41116.4	0.723806456
41163.5	0.744199614
41209.33333	0.744199614
41255.16667	0.744199614
41301	0.72256712
41348.26667	0.72256712
41395.53333	0.72256712
41442.8	0.686733288
41492.6	0.686733288
41542.4	0.686733288
41592.2	0.663341422
41643.8	0.663341422
41695.4	0.663341422
41747	0.637339659
41800.76667	0.637339659
41854.53333	0.637339659
41908.3	0.621408112
41963.5	0.621408112
42018.7	0.621408112
42073.9	0.620022971
42129.23333	0.620022971
42184.56667	0.620022971
42239.9	0.658073027
42292.06667	0.658073027
42344.23333	0.658073027
42396.4	0.679686081
42447	0.679686081
42497.6	0.679686081
42548.2	0.679467375
42598.86667	0.679467375
42649.53333	0.679467375
42700.2	0.668935446
42751.7	0.668935446
42803.2	0.668935446
42854.7	0.729954536
42901.93333	0.729954536
42949.16667	0.729954536
42996.4	0.738177898
43043.1	0.738177898
43089.8	0.738177898
43136.5	0.729332438
43183.83333	0.729332438
43231.16667	0.729332438
43278.5	0.705945432
43327.4	0.705945432
43376.3	0.705945432
43425.2	0.709454455
43473.9	0.709454455
43522.6	0.709454455
43571.3	0.69429081
43621.1	0.69429081
43670.9	0.69429081
43720.7	0.690723465
43770.83333	0.690723465
43820.96667	0.690723465
43871.1	0.682524405
43921.86667	0.682524405
43972.63333	0.682524405
44023.4	0.667205235
44075.33333	0.667205235
44127.26667	0.667205235
44179.2	0.654894494
44232.2	0.654894494
44285.2	0.654894494
44338.2	0.708798336
44387.2	0.708798336
44436.2	0.708798336
44485.2	0.672789539
44536.83333	0.672789539
44588.46667	0.672789539
44640.1	0.700030638
44689.76667	0.700030638
44739.43333	0.700030638
44789.1	0.700978366
44838.8	0.700978366
44888.5	0.700978366
44938.2	0.710606309
44987.23333	0.710606309
45036.26667	0.710606309
45085.3	0.74474395
45132.16667	0.74474395
45179.03333	0.74474395
45225.9	0.74746563
45272.63333	0.74746563
45319.36667	0.74746563
45366.1	0.753672032
45412.46667	0.753672032
45458.83333	0.753672032
45505.2	0.781180439
45549.93333	0.781180439
45594.66667	0.781180439
45639.4	0.79485202
45683.43333	0.79485202
45727.46667	0.79485202
45771.5	0.830768474
45813.6	0.830768474
45855.7	0.830768474
45897.8	0.863399471
45938.36667	0.863399471
45978.93333	0.863399471
46019.5	0.816056822
46062.46667	0.816056822
46105.43333	0.816056822
46148.4	0.794526391
46192.53333	0.794526391
46236.66667	0.794526391
46280.8	0.818822244
46323.7	0.818822244
46366.6	0.818822244
46409.5	0.921439294
46447.7	0.921439294
46485.9	0.921439294
46524.1	0.851307437
46565.46667	0.851307437
46606.83333	0.851307437
46648.2	0.819910916
46691.2	0.819910916
46734.2	0.819910916
46777.2	0.764301164
46823.4	0.764301164
46869.6	0.764301164
46915.8	0.769039803
46961.8	0.769039803
47007.8	0.769039803
47053.8	0.744175314
47101.36667	0.744175314
47148.93333	0.744175314
47196.5	0.77747215
47242.1	0.77747215
47287.7	0.77747215
47333.3	0.713114142
47383.06667	0.713114142
47432.83333	0.713114142
47482.6	0.695092733
47533.7	0.695092733
47584.8	0.695092733
47635.9	0.700876303
47686.6	0.700876303
47737.3	0.700876303
47788	0.655613795
47842.3	0.655613795
47896.6	0.655613795
47950.9	0.585297252
48011.76667	0.585297252
48072.63333	0.585297252
48133.5	0.561210385
48197.1	0.561210385
48260.7	0.561210385
48324.3	0.592281277
48384.56667	0.592281277
48444.83333	0.592281277
48505.1	0.621393531
48562.6	0.621393531
48620.1	0.621393531
48677.6	0.586487987
48738.56667	0.586487987
48799.53333	0.586487987
48860.5	0.58520977
48921.63333	0.58520977
48982.76667	0.58520977
49043.9	0.639133052
49099.93333	0.639133052
49155.96667	0.639133052
49212	0.606336809
49271.1	0.606336809
49330.2	0.606336809
49389.3	0.6012531
49449	0.6012531
49508.7	0.6012531
49568.4	0.600854569
49628.2	0.600854569
49688	0.600854569
49747.8	0.636892526
49804.3	0.636892526
49860.8	0.636892526
49917.3	0.653222605
49972.4	0.653222605
50027.5	0.653222605
50082.6	0.64896998
50138.13333	0.64896998
50193.66667	0.64896998
50249.2	0.630375075
50306.43333	0.630375075
50363.66667	0.630375075
50420.9	0.672425028
50474.6	0.672425028
50528.3	0.672425028
50582	0.669018068
50636.03333	0.669018068
50690.06667	0.669018068
50744.1	0.664522437
50798.56667	0.664522437
50853.03333	0.664522437
50907.5	0.679540277
50960.83333	0.679540277
51014.16667	0.679540277
51067.5	0.664707122
51122.03333	0.664707122
51176.56667	0.664707122
51231.1	0.662957471
51285.83333	0.662957471
51340.56667	0.662957471
51395.3	0.674456568
51449.13333	0.674456568
51502.96667	0.674456568
51556.8	0.643123229
51613.33333	0.643123229
51669.86667	0.643123229
51726.4	0.671618245
51780.6	0.671618245
51834.8	0.671618245
51889	0.687020037
51942.03333	0.687020037
51995.06667	0.687020037
52048.1	0.710105714
52099.43333	0.710105714
52150.76667	0.710105714
52202.1	0.697080532
52254.46667	0.697080532
52306.83333	0.697080532
52359.2	0.735947092
52408.8	0.735947092
52458.4	0.735947092
52508	0.772743232
52555.3	0.772743232
52602.6	0.772743232
52649.9	0.779766138
52696.83333	0.779766138
52743.76667	0.779766138
52790.7	0.72157079
52841.43333	0.72157079
52892.16667	0.72157079
52942.9	0.752199409
52991.63333	0.752199409
53040.36667	0.752199409
53089.1	0.761248994
53137.3	0.761248994
53185.5	0.761248994
53233.7	0.776597325
53280.93333	0.776597325
53328.16667	0.776597325
53375.4	0.806326817
53420.93333	0.806326817
53466.46667	0.806326817
53512	0.745613916
53561.23333	0.745613916
53610.46667	0.745613916
53659.7	0.820985007
53704.46667	0.820985007
53749.23333	0.820985007
53794	0.823633785
53838.6	0.823633785
53883.2	0.823633785
53927.8	0.858796916
53970.6	0.858796916
54013.4	0.858796916
54056.2	0.853679186
54099.3	0.853679186
54142.4	0.853679186
54185.5	0.775921765
54232.93333	0.775921765
54280.36667	0.775921765
54327.8	0.730163522
54378.23333	0.730163522
54428.66667	0.730163522
54479.1	0.797593141
54525.26667	0.797593141
54571.43333	0.797593141
54617.6	0.760160322
54666.06667	0.760160322
54714.53333	0.760160322
54763	0.757846895
54811.6	0.757846895
54860.2	0.757846895
54908.8	0.794210482
54955.26667	0.794210482
55001.73333	0.794210482
55048.2	0.72531796
55099.1	0.72531796
55150	0.72531796
55200.9	0.698616337
55253.8	0.698616337
55306.7	0.698616337
55359.6	0.674932862
55414.4	0.674932862
55469.2	0.674932862
55524	0.736049155
55574.3	0.736049155
55624.6	0.736049155
55674.9	0.761200393
55723.53333	0.761200393
55772.16667	0.761200393
55820.8	0.736039435
55871.16667	0.736039435
55921.53333	0.736039435
55971.9	0.730785621
56022.66667	0.730785621
56073.43333	0.730785621
56124.2	0.705017145
56176.86667	0.705017145
56229.53333	0.705017145
56282.2	0.712127533
56334.36667	0.712127533
56386.53333	0.712127533
56438.7	0.655161802
56495.46667	0.655161802
56552.23333	0.655161802
56609	0.663404604
56665.13333	0.663404604
56721.26667	0.663404604
56777.4	0.655813061
56834.23333	0.655813061
56891.06667	0.655813061
56947.9	0.69737214
57001.36667	0.69737214
57054.83333	0.69737214
57108.3	0.697984518
57161.7	0.697984518
57215.1	0.697984518
57268.5	0.71100484
57321	0.71100484
57373.5	0.71100484
57426	0.722158868
57477.7	0.722158868
57529.4	0.722158868
57581.1	0.736122057
57631.86667	0.736122057
57682.63333	0.736122057
57733.4	0.778521941
57781.43333	0.778521941
57829.46667	0.778521941
57877.5	0.768660712
57926.16667	0.768660712
57974.83333	0.768660712
58023.5	0.818472313
58069.26667	0.818472313
58115.03333	0.818472313
58160.8	0.817650949
58206.6	0.817650949
58252.4	0.817650949
58298.2	0.747368427
58348.3	0.747368427
58398.4	0.747368427
58448.5	0.77267519
58496.93333	0.77267519
58545.36667	0.77267519
58593.8	0.788042961
58641.33333	0.788042961
58688.86667	0.788042961
58736.4	0.739154786
58787.1	0.739154786
58837.8	0.739154786
58888.5	0.786813344
58936.13333	0.786813344
58983.76667	0.786813344
59031.4	0.810355875
59077.66667	0.810355875
59123.93333	0.810355875
59170.2	0.845567608
59214.56667	0.845567608
59258.93333	0.845567608
59303.3	0.852041318
59347.3	0.852041318
59391.3	0.852041318
59435.3	0.828143997
59480.56667	0.828143997
59525.83333	0.828143997
59571.1	0.87324612
59614.1	0.87324612
59657.1	0.87324612
59700.1	0.846136245
59744.5	0.846136245
59788.9	0.846136245
59833.3	0.813461506
59879.56667	0.813461506
59925.83333	0.813461506
59972.1	0.825383436
60017.73333	0.825383436
60063.36667	0.825383436
60109	0.813179618
60155.36667	0.813179618
60201.73333	0.813179618
60248.1	0.831934908
60293.43333	0.831934908
60338.76667	0.831934908
60384.1	0.804786152
60431	0.804786152
60477.9	0.804786152
60524.8	0.799508037
60572.03333	0.799508037
60619.26667	0.799508037
60666.5	0.778060228
60715.13333	0.778060228
60763.76667	0.778060228
60812.4	0.839881241
60857.53333	0.839881241
60902.66667	0.839881241
60947.8	0.78802838
60995.93333	0.78802838
61044.06667	0.78802838
61092.2	0.764680255
61141.9	0.764680255
61191.6	0.764680255
61241.3	0.76110805
61291.26667	0.76110805
61341.23333	0.76110805
61391.2	0.770531867
61440.6	0.770531867
61490	0.770531867
61539.4	0.793199572
61587.43333	0.793199572
61635.46667	0.793199572
61683.5	0.793894572
61731.53333	0.793894572
61779.56667	0.793894572
61827.6	0.765841829
61877.43333	0.765841829
61927.26667	0.765841829
61977.1	0.773861064
62026.46667	0.773861064
62075.83333	0.773861064
62125.2	0.782638482
62174.06667	0.782638482
62222.93333	0.782638482
62271.8	0.764038716
62321.9	0.764038716
62372	0.764038716
62422.1	0.740355241
62473.83333	0.740355241
62525.56667	0.740355241
62577.3	0.750153289
62628.43333	0.750153289
62679.56667	0.750153289
62730.7	0.745652797
62782.2	0.745652797
62833.7	0.745652797
62885.2	0.703539661
62939.8	0.703539661
62994.4	0.703539661
63049	0.688254513
63104.9	0.688254513
63160.8	0.688254513
63216.7	0.691797557
63272.36667	0.691797557
63328.03333	0.691797557
63383.7	0.693877698
63439.26667	0.693877698
63494.83333	0.693877698
63550.4	0.655054879
63609.3	0.655054879
63668.2	0.655054879
63727.1	0.663103275
63785.4	0.663103275
63843.7	0.663103275
63902	0.644270222
63962.06667	0.644270222
64022.13333	0.644270222
64082.2	0.605413382
64146.26667	0.605413382
64210.33333	0.605413382
64274.4	0.623099441
64336.7	0.623099441
64399	0.623099441
64461.3	0.650301659
64521.1	0.650301659
64580.9	0.650301659
64640.7	0.734012755
64693.76667	0.734012755
64746.83333	0.734012755
64799.9	0.695000391
64856.03333	0.695000391
64912.16667	0.695000391
64968.3	0.71302666
65023.1	0.71302666
65077.9	0.71302666
65132.7	0.63771389
65194.06667	0.63771389
65255.43333	0.63771389
65316.8	0.618195557
65380.16667	0.618195557
65443.53333	0.618195557
65506.9	0.621947587
65570	0.621947587
65633.1	0.621947587
65696.2	0.616776396
65759.96667	0.616776396
65823.73333	0.616776396
65887.5	0.599158379
65953.23333	0.599158379
66018.96667	0.599158379
66084.7	0.638165883
66146.46667	0.638165883
66208.23333	0.638165883
66270	0.600397715
66335.76667	0.600397715
66401.53333	0.600397715
66467.3	0.59101764
66534.2	0.59101764
66601.1	0.59101764
66668	0.595693097
66734.46667	0.595693097
66800.93333	0.595693097
66867.4	0.584106517
66935.26667	0.584106517
67003.13333	0.584106517
67071	0.585180609
67138.86667	0.585180609
67206.73333	0.585180609
67274.6	0.576587877
67343.53333	0.576587877
67412.46667	0.576587877
67481.4	0.605311319
67547.1	0.605311319
67612.8	0.605311319
67678.5	0.626054408
67742.1	0.626054408
67805.7	0.626054408
67869.3	0.626681366
67932.9	0.626681366
67996.5	0.626681366
68060.1	0.624849093
68123.96667	0.624849093
68187.83333	0.624849093
68251.7	0.610492231
68317.13333	0.610492231
68382.56667	0.610492231
68448	0.615503038
68512.96667	0.615503038
68577.93333	0.615503038
68642.9	0.629553711
68706.46667	0.629553711
68770.03333	0.629553711
68833.6	0.646991902
68895.56667	0.646991902
68957.53333	0.646991902
69019.5	0.668332788
69079.56667	0.668332788
69139.63333	0.668332788
69199.7	0.654194634
69261.1	0.654194634
69322.5	0.654194634
69383.9	0.607333139
69450.13333	0.607333139
69516.36667	0.607333139
69582.6	0.706655013
69639.6	0.706655013
69696.6	0.706655013
69753.6	0.708254
69810.6	0.708254
69867.6	0.708254
69924.6	0.660517679
69985.76667	0.660517679
70046.93333	0.660517679
70108.1	0.631420005
70172.2	0.631420005
70236.3	0.631420005
70300.4	0.634481895
70364.26667	0.634481895
70428.13333	0.634481895
70492	0.650039212
70554.46667	0.650039212
70616.93333	0.650039212
70679.4	0.700633296
70737.4	0.700633296
70795.4	0.700633296
70853.4	0.740326081
70908.36667	0.740326081
70963.33333	0.740326081
71018.3	0.729881634
71074.1	0.729881634
71129.9	0.729881634
71185.7	0.740019892
71240.83333	0.740019892
71295.96667	0.740019892
71351.1	0.774147813
71403.86667	0.774147813
71456.63333	0.774147813
71509.4	0.786035722
71561.4	0.786035722
71613.4	0.786035722
71665.4	0.837305366
71714.26667	0.837305366
71763.13333	0.837305366
71812	0.86539699
71859.36667	0.86539699
71906.73333	0.86539699
71954.1	0.890737774
72000.13333	0.890737774
72046.16667	0.890737774
72092.2	0.816027662
72142.53333	0.816027662
72192.86667	0.816027662
72243.2	0.798307582
72294.7	0.798307582
72346.2	0.798307582
72397.7	0.820596196
72447.83333	0.820596196
72497.96667	0.820596196
72548.1	0.783396664
72600.66667	0.783396664
72653.23333	0.783396664
72705.8	0.803391291
72757.13333	0.803391291
72808.46667	0.803391291
72859.8	0.789923836
72912.06667	0.789923836
72964.33333	0.789923836
73016.6	0.783916699
73069.3	0.783916699
73122	0.783916699
73174.7	0.765389836
73228.73333	0.765389836
73282.76667	0.765389836
73336.8	0.743524054
73392.46667	0.743524054
73448.13333	0.743524054
73503.8	0.704808159
73562.63333	0.704808159
73621.46667	0.704808159
73680.3	0.701634485
73739.43333	0.701634485
73798.56667	0.701634485
73857.7	0.723670372
73915.06667	0.723670372
73972.43333	0.723670372
74029.8	0.748690386
74085.3	0.748690386
74140.8	0.748690386
74196.3	0.776150192
74249.9	0.776150192
74303.5	0.776150192
74357.1	0.783804916
74410.23333	0.783804916
74463.36667	0.783804916
74516.5	0.787600688
74569.46667	0.787600688
74622.43333	0.787600688
74675.4	0.785719812
74728.53333	0.785719812
74781.66667	0.785719812
74834.8	0.805714439
74886.66667	0.805714439
74938.53333	0.805714439
74990.4	0.816810145
75041.56667	0.816810145
75092.73333	0.816810145
75143.9	0.887481478
75191.03333	0.887481478
75238.16667	0.887481478
75285.3	0.87596294
75333.1	0.87596294
75380.9	0.87596294
75428.7	0.891170326
75475.73333	0.891170326
75522.76667	0.891170326
75569.8	0.89810089
75616.46667	0.89810089
75663.13333	0.89810089
75709.8	0.969122153
75753.13333	0.969122153
75796.46667	0.969122153
75839.8	0.929419648
75885	0.929419648
75930.2	0.929419648
75975.4	0.866242655
76023.9	0.866242655
76072.4	0.866242655
76120.9	0.841762117
76170.86667	0.841762117
76220.83333	0.841762117
76270.8	0.806671887
76323	0.806671887
76375.2	0.806671887
76427.4	0.817597488
76478.93333	0.817597488
76530.46667	0.817597488
76582	0.782099006
76635.96667	0.782099006
76689.93333	0.782099006
76743.9	0.764753157
76799.13333	0.764753157
76854.36667	0.764753157
76909.6	0.718450579
76968.46667	0.718450579
77027.33333	0.718450579
77086.2	0.712273338
77145.63333	0.712273338
77205.06667	0.712273338
77264.5	0.769297391
77319.6	0.769297391
77374.7	0.769297391
77429.8	0.742255557
77486.93333	0.742255557
77544.06667	0.742255557
77601.2	0.761346197
77656.96667	0.761346197
77712.73333	0.761346197
77768.5	0.785126875
77822.63333	0.785126875
77876.76667	0.785126875
77930.9	0.765725186
77986.5	0.765725186
78042.1	0.765725186
78097.7	0.787172995
78151.86667	0.787172995
78206.03333	0.787172995
78260.2	0.829563159
78311.63333	0.829563159
78363.06667	0.829563159
78414.5	0.844799706
78465	0.844799706
78515.5	0.844799706
78566	0.859880728
78615.66667	0.859880728
78665.33333	0.859880728
78715	0.813991262
78767.5	0.813991262
78820	0.813991262
78872.5	0.804674369
78925.66667	0.804674369
78978.83333	0.804674369
79032	0.842029424
79082.86667	0.842029424
79133.73333	0.842029424
79184.6	0.873980002
79233.66667	0.873980002
79282.73333	0.873980002
79331.8	0.893498335
79379.76667	0.893498335
79427.73333	0.893498335
79475.7	0.877926438
79524.56667	0.877926438
79573.43333	0.877926438
79622.3	0.926790311
79668.66667	0.926790311
79715.03333	0.926790311
79761.4	0.963338584
79806	0.963338584
79850.6	0.963338584
79895.2	0.975095269
79939.3	0.975095269
79983.4	0.975095269
80027.5	0.94787847
80072.86667	0.94787847
80118.23333	0.94787847
80163.6	0.935844757
80209.63333	0.935844757
80255.66667	0.935844757
80301.7	0.987483772
80345.36667	0.987483772
80389.03333	0.987483772
80432.7	1.023696694
80474.86667	1.023696694
80517.03333	1.023696694
80559.2	0.978298102
80603.33333	0.978298102
80647.46667	0.978298102
80691.6	1.041183487
80733.1	1.041183487
80774.6	1.041183487
80816.1	0.993709615
80859.66667	0.993709615
80903.23333	0.993709615
80946.8	0.985539715
80990.73333	0.985539715
81034.66667	0.985539715
81078.6	1.050237933
81119.93333	1.050237933
81161.26667	1.050237933
81202.6	0.992032865
81246.36667	0.992032865
81290.13333	0.992032865
81333.9	1.020435539
81376.46667	1.020435539
81419.03333	1.020435539
81461.6	1.010447946
81504.7	1.010447946
81547.8	1.010447946
81590.9	1.031939496
81633.13333	1.031939496
81675.36667	1.031939496
81717.6	1.010350743
81760.76667	1.010350743
81803.93333	1.010350743
81847.1	0.977141389
81891.83333	0.977141389
81936.56667	0.977141389
81981.3	0.963868339
82026.66667	0.963868339
82072.03333	0.963868339
82117.4	1.021111099
82160.3	1.021111099
82203.2	1.021111099
82246.1	0.991454508
82290.3	0.991454508
82334.5	0.991454508
82378.7	1.028357571
82421.36667	1.028357571
82464.03333	1.028357571
82506.7	1.087388863
82547.06667	1.087388863
82587.43333	1.087388863
82627.8	1.063112451
82669.16667	1.063112451
82710.53333	1.063112451
82751.9	1.01161438
82795.36667	1.01161438
82838.83333	1.01161438
82882.3	1.019847462
82925.46667	1.019847462
82968.63333	1.019847462
83011.8	1.074611548
83052.8	1.074611548
83093.8	1.074611548
83134.8	1.109308106
83174.56667	1.109308106
83214.33333	1.109308106
83254.1	1.075136444
83295.16667	1.075136444
83336.23333	1.075136444
83377.3	1.097901352
83417.5	1.097901352
83457.7	1.097901352
83497.9	1.092166383
83538.33333	1.092166383
83578.76667	1.092166383
83619.2	1.064186542
83660.73333	1.064186542
83702.26667	1.064186542
83743.8	1.086659842
83784.5	1.086659842
83825.2	1.086659842
83865.9	1.138974417
83904.8	1.138974417
83943.7	1.138974417
83982.6	1.151100472
84021.1	1.151100472
84059.6	1.151100472
84098.1	1.100890339
84138.4	1.100890339
84178.7	1.100890339
84219	1.062208464
84260.83333	1.062208464
84302.66667	1.062208464
84344.5	1.043287929
84387.1	1.043287929
84429.7	1.043287929
84472.3	1.115004193
84512.23333	1.115004193
84552.16667	1.115004193
84592.1	1.022078267
84635.7	1.022078267
84679.3	1.022078267
84722.9	1.081542112
84764.16667	1.081542112
84805.43333	1.081542112
84846.7	1.039448417
84889.7	1.039448417
84932.7	1.039448417
84975.7	0.98538419
85021.06667	0.98538419
85066.43333	0.98538419
85111.8	1.024863129
85155.46667	1.024863129
85199.13333	1.024863129
85242.8	1.011789345
85287.06667	1.011789345
85331.33333	1.011789345
85375.6	1.04943601
85418.3	1.04943601
85461	1.04943601
85503.7	0.977471878
85549.6	0.977471878
85595.5	0.977471878
85641.4	0.970789182
85687.66667	0.970789182
85733.93333	0.970789182
85780.2	0.96083561
85827	0.96083561
85873.8	0.96083561
85920.6	1.030058621
85964.26667	1.030058621
86007.93333	1.030058621
86051.6	0.960927953
86098.46667	0.960927953
86145.33333	0.960927953
86192.2	0.959275504
86239.23333	0.959275504
86286.26667	0.959275504
86333.3	0.949978052
86380.8	0.949978052
86428.3	0.949978052
86475.8	0.928024788
86524.46667	0.928024788
86573.13333	0.928024788
86621.8	0.939893256
86669.83333	0.939893256
86717.86667	0.939893256
86765.9	0.964524458
86812.8	0.964524458
86859.7	0.964524458
86906.6	0.920292301
86955.8	0.920292301
87005	0.920292301
87054.2	0.924987198
87103.2	0.924987198
87152.2	0.924987198
87201.2	0.876701682
87252.93333	0.876701682
87304.66667	0.876701682
87356.4	0.904992572
87406.56667	0.904992572
87456.73333	0.904992572
87506.9	0.902795787
87557.2	0.902795787
87607.5	0.902795787
87657.8	0.870888951
87710.03333	0.870888951
87762.26667	0.870888951
87814.5	0.787367401
87872.36667	0.787367401
87930.23333	0.787367401
87988.1	0.875520667
88040.13333	0.875520667
88092.16667	0.875520667
88144.2	0.846850686
88198.06667	0.846850686
88251.93333	0.846850686
88305.8	0.861688701
88358.86667	0.861688701
88411.93333	0.861688701
88465	0.855632964
88518.5	0.855632964
88572	0.855632964
88625.5	0.883705147
88677.36667	0.883705147
88729.23333	0.883705147
88781.1	0.849266177
88835.13333	0.849266177
88889.16667	0.849266177
88943.2	0.851166493
88997.23333	0.851166493
89051.26667	0.851166493
89105.3	0.866359298
89158.43333	0.866359298
89211.56667	0.866359298
89264.7	0.915699466
89315.06667	0.915699466
89365.43333	0.915699466
89415.8	0.926931255
89465.63333	0.926931255
89515.46667	0.926931255
89565.3	0.863506395
89618.86667	0.863506395
89672.43333	0.863506395
89726	0.901031556
89777.36667	0.901031556
89828.73333	0.901031556
89880.1	0.957686238
89928.53333	0.957686238
89976.96667	0.957686238
90025.4	0.907928098
90076.53333	0.907928098
90127.66667	0.907928098
90178.8	0.918401705
90229.4	0.918401705
90280	0.918401705
90330.6	0.942940565
90379.96667	0.942940565
90429.33333	0.942940565
90478.7	0.96527292
90527	0.96527292
90575.3	0.96527292
90623.6	0.923378491
90674.16667	0.923378491
90724.73333	0.923378491
90775.3	0.911548904
90826.56667	0.911548904
90877.83333	0.911548904
90929.1	0.90287355
90980.9	0.90287355
91032.7	0.90287355
91084.5	0.846457014
91139.8	0.846457014
91195.1	0.846457014
91250.4	0.924321359
91301.1	0.924321359
91351.8	0.924321359
91402.5	0.924331079
91453.36667	0.924331079
91504.23333	0.924331079
91555.1	0.883321196
91608.5	0.883321196
91661.9	0.883321196
91715.3	0.871219441
91769.56667	0.871219441
91823.83333	0.871219441
91878.1	0.927704018
91929.1	0.927704018
91980.1	0.927704018
92031.1	0.893760782
92084.13333	0.893760782
92137.16667	0.893760782
92190.2	0.926124472
92241.43333	0.926124472
92292.66667	0.926124472
92343.9	0.966551138
92393.13333	0.966551138
92442.36667	0.966551138
92491.6	0.9359614
92542.46667	0.9359614
92593.33333	0.9359614
92644.2	0.989481291
92692.46667	0.989481291
92740.73333	0.989481291
92789	0.989301465
92837.36667	0.989301465
92885.73333	0.989301465
92934.1	1.006438328
92981.7	1.006438328
93029.3	1.006438328
93076.9	1.022685785
93123.86667	1.022685785
93170.83333	1.022685785
93217.8	0.979629782
93266.9	0.979629782
93316	0.979629782
93365.1	0.994837168
93413.56667	0.994837168
93462.03333	0.994837168
93510.5	1.032022119
93557.3	1.032022119
93604.1	1.032022119
93650.9	1.034432749
93697.73333	1.034432749
93744.56667	1.034432749
93791.4	0.986997758
93840.56667	0.986997758
93889.73333	0.986997758
93938.9	1.021738057
93986.5	1.021738057
94034.1	1.021738057
94081.7	1.012406583
94129.83333	1.012406583
94177.96667	1.012406583
94226.1	1.027239738
94273.63333	1.027239738
94321.16667	1.027239738
94368.7	1.003011928
94417.46667	1.003011928
94466.23333	1.003011928
94515	0.9884315
94564.63333	0.9884315
94614.26667	0.9884315
94663.9	0.978371005
94714.1	0.978371005
94764.3	0.978371005
94814.5	0.9236701
94867.76667	0.9236701
94921.03333	0.9236701
94974.3	1.101415235
95019.03333	1.101415235
95063.76667	1.101415235
95108.5	1.054130907
95155.26667	1.054130907
95202.03333	1.054130907
95248.8	1.003546543
95297.96667	1.003546543
95347.13333	1.003546543
95396.3	0.930386817
95449.43333	0.930386817
95502.56667	0.930386817
95555.7	0.920399224
95609.4	0.920399224
95663.1	0.920399224
95716.8	0.926600766
95770.23333	0.926600766
95823.66667	0.926600766
95877.1	0.930469439
95930.33333	0.930469439
95983.56667	0.930469439
96036.8	0.950410604
96088.93333	0.950410604
96141.06667	0.950410604
96193.2	0.918265621
96247.23333	0.918265621
96301.26667	0.918265621
96355.3	0.962429737
96406.9	0.962429737
96458.5	0.962429737
96510.1	0.90900705
96564.73333	0.90900705
96619.36667	0.90900705
96674	0.905930579
96728.86667	0.905930579
96783.73333	0.905930579
96838.6	0.925210765
96892.36667	0.925210765
96946.13333	0.925210765
96999.9	0.931825419
97053.3	0.931825419
97106.7	0.931825419
97160.1	0.908968168
97214.86667	0.908968168
97269.63333	0.908968168
97324.4	0.943907733
97377.16667	0.943907733
97429.93333	0.943907733
97482.7	0.9672996
